8.773051863086758152e-12
1.518083645253283283e-11
6.184497510394386234e-12
1.004178497904486790e-13
5.720842518599378131e-11
4.648615947824970737e-09
5.078744059785226499e-12
5.420215844802863519e-13
1.488144460417201422e-10
1.246589872264555650e-11
4.203661483889559315e-12
1.841787789175103734e-11
1.194112750441826508e-11
1.981647159260121636e-11
3.356362781250978479e-12
3.011098174685954216e-12
9.291612470702288254e-12
7.215741264391799654e-12
1.002138465408528522e-12
9.882525555430872480e-11
