1.980171982017257833e+05
1.439623917231002997e+05
1.125863627169658430e+05
1.226798330867301556e+05
1.214436744275720121e+05
1.173335065723276202e+05
1.776912475769129524e+05
1.590921125354148680e+05
1.723743970918483683e+05
1.127731244322346029e+05
1.883437456915258663e+05
1.349881056868737214e+05
1.167931875649744179e+05
1.429164080525435274e+05
1.217250121295300924e+05
1.823271109331387852e+05
1.674479013409095933e+05
1.654506098553451011e+05
1.960770933479286614e+05
1.127285199686871201e+05
