2.809270963161054555e-02
4.067726908079719039e-02
6.644220226144095798e-02
7.018445487645443015e-02
7.619585039209998689e-02
1.696575177373888313e-02
1.459440570628438641e-02
7.296219416221372267e-02
1.365336879499477046e-02
8.172130059698728966e-02
7.078813734244870925e-02
9.905240490922255156e-03
4.150261597194249141e-02
1.954200777634854634e-03
6.472793865897341625e-02
6.450525842891466355e-02
7.314277932910931423e-02
8.795221803315309006e-02
8.079376424372249066e-02
2.323833944655676054e-02
